# 1: Detection or Track-id,2: Video or Image Identifier,3: Unique Frame Identifier,4-7: Img-bbox(TL_x,TL_y,BR_x,BR_y),8: Detection or Length Confidence,9: Target Length (0 or -1 if invalid),10-11+: Repeated Species,Confidence Pairs or Attributes
# metadata,"exported_by: ""dive:python""","exported_time: ""Fri Jan  6 15:15:38 2023"""
264915,20160624_SSLS0778_C.JPG,113,3261,1351,3313,1440,1.0,-1,Fem,1.0
264916,20160624_SSLS0778_C.JPG,113,3943,1648,4026,1725,1.0,-1,Fem,1.0
264917,20160624_SSLS0778_C.JPG,113,3893,1839,3988,1882,1.0,-1,Fem,1.0
264918,20160624_SSLS0778_C.JPG,113,2530,2020,2558,2053,1.0,-1,Pup,1.0
264919,20160624_SSLS0778_C.JPG,113,2493,2056,2567,2124,1.0,-1,Fem,1.0
264920,20160624_SSLS0778_C.JPG,113,2613,2020,2656,2068,1.0,-1,Juv,1.0
264921,20160624_SSLS0778_C.JPG,113,2683,2087,2735,2116,1.0,-1,Juv,1.0
264922,20160624_SSLS0778_C.JPG,113,2736,2129,2792,2170,1.0,-1,Juv,1.0
264923,20160624_SSLS0778_C.JPG,113,2651,2137,2721,2204,1.0,-1,Juv,1.0
264924,20160624_SSLS0778_C.JPG,113,2649,2302,2715,2336,1.0,-1,Juv,1.0
264925,20160624_SSLS0778_C.JPG,113,2579,2425,2611,2470,1.0,-1,Juv,1.0
264926,20160624_SSLS0778_C.JPG,113,2599,2506,2662,2578,1.0,-1,Juv,1.0
264927,20160624_SSLS0778_C.JPG,113,2707,2485,2749,2570,1.0,-1,Fem,1.0
264928,20160624_SSLS0778_C.JPG,113,2514,2388,2581,2423,1.0,-1,Juv,1.0
264929,20160624_SSLS0778_C.JPG,113,1824,2637,1880,2694,1.0,-1,Juv,1.0
264930,20160624_SSLS0778_C.JPG,113,1887,2698,1987,2759,1.0,-1,Bull,1.0
264931,20160624_SSLS0778_C.JPG,113,2629,2740,2679,2799,1.0,-1,Juv,1.0
264932,20160624_SSLS0778_C.JPG,113,2839,2568,2906,2640,1.0,-1,Fem,1.0
264933,20160624_SSLS0778_C.JPG,113,2863,2636,2907,2718,1.0,-1,Fem,1.0
264934,20160624_SSLS0778_C.JPG,113,2900,2628,2952,2703,1.0,-1,Juv,1.0
264935,20160624_SSLS0778_C.JPG,113,2873,2729,2910,2811,1.0,-1,Fem,1.0
264936,20160624_SSLS0778_C.JPG,113,2790,2699,2820,2766,1.0,-1,Juv,1.0
264937,20160624_SSLS0778_C.JPG,113,2872,2831,2950,2872,1.0,-1,Juv,1.0
264938,20160624_SSLS0778_C.JPG,113,2787,2863,2849,2954,1.0,-1,Fem,1.0
264939,20160624_SSLS0778_C.JPG,113,3039,2708,3116,2764,1.0,-1,Fem,1.0
264940,20160624_SSLS0778_C.JPG,113,3003,2627,3040,2726,1.0,-1,Fem,1.0
264941,20160624_SSLS0778_C.JPG,113,3114,2694,3176,2755,1.0,-1,Juv,1.0
264942,20160624_SSLS0778_C.JPG,113,3182,2586,3253,2671,1.0,-1,Juv,1.0
264943,20160624_SSLS0778_C.JPG,113,3227,2446,3285,2527,1.0,-1,Juv,1.0
264944,20160624_SSLS0778_C.JPG,113,2952,2415,2994,2469,1.0,-1,Juv,1.0
264945,20160624_SSLS0778_C.JPG,113,2996,2409,3031,2466,1.0,-1,Juv,1.0
264946,20160624_SSLS0778_C.JPG,113,2867,2477,2930,2529,1.0,-1,Juv,1.0
264947,20160624_SSLS0778_C.JPG,113,2813,2093,2893,2160,1.0,-1,Juv,1.0
264948,20160624_SSLS0778_C.JPG,113,2813,2180,2902,2253,1.0,-1,Fem,1.0
264949,20160624_SSLS0778_C.JPG,113,3003,2019,3063,2062,1.0,-1,Juv,1.0
264950,20160624_SSLS0778_C.JPG,113,3048,1983,3112,2029,1.0,-1,Juv,1.0
264951,20160624_SSLS0778_C.JPG,113,3051,2043,3126,2098,1.0,-1,Juv,1.0
264952,20160624_SSLS0778_C.JPG,113,3110,1925,3179,1981,1.0,-1,Juv,1.0
264953,20160624_SSLS0778_C.JPG,113,3184,2034,3247,2108,1.0,-1,Juv,1.0
264954,20160624_SSLS0778_C.JPG,113,3155,2053,3238,2116,1.0,-1,Fem,1.0
264955,20160624_SSLS0778_C.JPG,113,3178,2115,3216,2182,1.0,-1,Juv,1.0
264956,20160624_SSLS0778_C.JPG,113,3147,2166,3201,2243,1.0,-1,Fem,1.0
264957,20160624_SSLS0778_C.JPG,113,3047,2182,3098,2221,1.0,-1,Juv,1.0
264958,20160624_SSLS0778_C.JPG,113,3017,2195,3080,2262,1.0,-1,Fem,1.0
264959,20160624_SSLS0778_C.JPG,113,3021,2239,3061,2317,1.0,-1,Fem,1.0
264960,20160624_SSLS0778_C.JPG,113,3046,2257,3081,2341,1.0,-1,Juv,1.0
264961,20160624_SSLS0778_C.JPG,113,2944,2232,3003,2296,1.0,-1,Juv,1.0
264962,20160624_SSLS0778_C.JPG,113,3189,2210,3227,2284,1.0,-1,Juv,1.0
264963,20160624_SSLS0778_C.JPG,113,3232,2201,3303,2232,1.0,-1,Juv,1.0
264964,20160624_SSLS0778_C.JPG,113,3288,2032,3361,2079,1.0,-1,Juv,1.0
264965,20160624_SSLS0778_C.JPG,113,3404,2037,3452,2074,1.0,-1,Juv,1.0
264966,20160624_SSLS0778_C.JPG,113,3334,2061,3417,2124,1.0,-1,Fem,1.0
264967,20160624_SSLS0778_C.JPG,113,3437,2095,3489,2179,1.0,-1,Juv,1.0
264968,20160624_SSLS0778_C.JPG,113,3440,1905,3479,1993,1.0,-1,Fem,1.0
264969,20160624_SSLS0778_C.JPG,113,3583,1958,3641,2037,1.0,-1,Juv,1.0
264970,20160624_SSLS0778_C.JPG,113,3524,2057,3562,2126,1.0,-1,Juv,1.0
264971,20160624_SSLS0778_C.JPG,113,3101,1577,3148,1669,1.0,-1,Fem,1.0
264972,20160624_SSLS0778_C.JPG,113,3016,1464,3076,1549,1.0,-1,Juv,1.0
264973,20160624_SSLS0778_C.JPG,113,2932,1438,2985,1511,1.0,-1,Juv,1.0
264974,20160624_SSLS0778_C.JPG,113,3140,1536,3223,1571,1.0,-1,Juv,1.0
264975,20160624_SSLS0778_C.JPG,113,3254,1574,3322,1603,1.0,-1,Juv,1.0
264976,20160624_SSLS0778_C.JPG,113,3099,1794,3139,1868,1.0,-1,Juv,1.0
264977,20160624_SSLS0778_C.JPG,113,3138,1791,3187,1863,1.0,-1,Juv,1.0
264978,20160624_SSLS0778_C.JPG,113,3244,1851,3287,1933,1.0,-1,Juv,1.0
264979,20160624_SSLS0778_C.JPG,113,3470,1774,3514,1856,1.0,-1,Juv,1.0
264980,20160624_SSLS0778_C.JPG,113,3585,1761,3643,1826,1.0,-1,Juv,1.0
264981,20160624_SSLS0778_C.JPG,113,3601,1789,3657,1830,1.0,-1,Juv,1.0
264982,20160624_SSLS0778_C.JPG,113,3305,1384,3348,1457,1.0,-1,Juv,1.0
264983,20160624_SSLS0778_C.JPG,113,3319,1290,3394,1347,1.0,-1,Juv,1.0
264984,20160624_SSLS0778_C.JPG,113,4008,1353,4060,1437,1.0,-1,Juv,1.0
264985,20160624_SSLS0778_C.JPG,113,3943,1437,3987,1515,1.0,-1,Juv,1.0
264986,20160624_SSLS0778_C.JPG,113,3719,2131,3773,2191,1.0,-1,Juv,1.0
264987,20160624_SSLS0778_C.JPG,113,3804,2086,3856,2156,1.0,-1,Juv,1.0
264988,20160624_SSLS0778_C.JPG,113,3805,1809,3895,1849,1.0,-1,Juv,1.0
264989,20160624_SSLS0778_C.JPG,113,2601,2090,2682,2132,1.0,-1,Fem,1.0
264990,20160624_SSLS0778_C.JPG,113,2509,1994,2566,2057,1.0,-1,Juv,1.0
264991,20160624_SSLS0778_C.JPG,113,3766,1970,3793,2016,1.0,-1,Pup,1.0
264992,20160624_SSLS1014_C.JPG,114,4377,1378,4503,1466,1.0,-1,Bull,1.0
264993,20160624_SSLS1014_C.JPG,114,3554,2964,3709,3045,1.0,-1,Bull,1.0
264994,20160624_SSLS1014_C.JPG,114,4096,1885,4174,1978,1.0,-1,SAM,1.0
264995,20160624_SSLS1014_C.JPG,114,4222,1207,4264,1287,1.0,-1,Juv,1.0
264996,20160624_SSLS1014_C.JPG,114,4253,1254,4283,1335,1.0,-1,Juv,1.0
264997,20160624_SSLS1014_C.JPG,114,4264,1257,4329,1292,1.0,-1,Juv,1.0
264998,20160624_SSLS1014_C.JPG,114,4282,1274,4324,1343,1.0,-1,Juv,1.0
264999,20160624_SSLS1014_C.JPG,114,4302,1275,4342,1341,1.0,-1,Juv,1.0
265000,20160624_SSLS1014_C.JPG,114,4189,1311,4269,1353,1.0,-1,Juv,1.0
265001,20160624_SSLS1014_C.JPG,114,4257,1333,4335,1368,1.0,-1,Juv,1.0
265002,20160624_SSLS1014_C.JPG,114,4237,1404,4324,1455,1.0,-1,Fem,1.0
265003,20160624_SSLS1014_C.JPG,114,4248,1436,4361,1490,1.0,-1,Fem,1.0
265004,20160624_SSLS1014_C.JPG,114,4304,1351,4336,1409,1.0,-1,Juv,1.0
265005,20160624_SSLS1014_C.JPG,114,4314,1374,4380,1439,1.0,-1,Juv,1.0
265006,20160624_SSLS1014_C.JPG,114,4329,1345,4367,1431,1.0,-1,Juv,1.0
265007,20160624_SSLS1014_C.JPG,114,4372,1351,4410,1425,1.0,-1,Juv,1.0
265008,20160624_SSLS1014_C.JPG,114,4388,1309,4454,1352,1.0,-1,Juv,1.0
265009,20160624_SSLS1014_C.JPG,114,4442,1341,4533,1396,1.0,-1,Juv,1.0
265010,20160624_SSLS1014_C.JPG,114,4453,1394,4529,1463,1.0,-1,Juv,1.0
265011,20160624_SSLS1014_C.JPG,114,4019,1835,4101,1880,1.0,-1,Juv,1.0
265012,20160624_SSLS1014_C.JPG,114,4071,1853,4144,1893,1.0,-1,Juv,1.0
265013,20160624_SSLS1014_C.JPG,114,4085,1760,4162,1798,1.0,-1,Juv,1.0
265014,20160624_SSLS1014_C.JPG,114,4092,1649,4152,1694,1.0,-1,Juv,1.0
265015,20160624_SSLS1014_C.JPG,114,4151,1723,4247,1767,1.0,-1,SAM,1.0
265016,20160624_SSLS1014_C.JPG,114,4157,1776,4218,1826,1.0,-1,Juv,1.0
265017,20160624_SSLS1014_C.JPG,114,4215,1744,4289,1790,1.0,-1,Juv,1.0
265018,20160624_SSLS1014_C.JPG,114,4220,1676,4291,1747,1.0,-1,Fem,1.0
265019,20160624_SSLS1014_C.JPG,114,4329,1711,4392,1761,1.0,-1,Juv,1.0
265020,20160624_SSLS1014_C.JPG,114,4166,1920,4195,1987,1.0,-1,Juv,1.0
265021,20160624_SSLS1014_C.JPG,114,4189,1919,4221,2009,1.0,-1,Juv,1.0
265022,20160624_SSLS1014_C.JPG,114,4223,1975,4270,2015,1.0,-1,Juv,1.0
265023,20160624_SSLS1014_C.JPG,114,4233,2008,4315,2092,1.0,-1,Juv,1.0
265024,20160624_SSLS1014_C.JPG,114,4243,1943,4327,1995,1.0,-1,Juv,1.0
265025,20160624_SSLS1014_C.JPG,114,4299,1992,4349,2038,1.0,-1,Juv,1.0
265026,20160624_SSLS1014_C.JPG,114,4333,2015,4409,2096,1.0,-1,Juv,1.0
265027,20160624_SSLS1014_C.JPG,114,4371,1951,4425,2000,1.0,-1,Juv,1.0
265028,20160624_SSLS1014_C.JPG,114,4347,1838,4412,1914,1.0,-1,Juv,1.0
265029,20160624_SSLS1014_C.JPG,114,4366,2119,4408,2159,1.0,-1,Juv,1.0
265030,20160624_SSLS1014_C.JPG,114,4376,2149,4443,2182,1.0,-1,Juv,1.0
265031,20160624_SSLS1014_C.JPG,114,3565,3032,3633,3063,1.0,-1,Juv,1.0
265032,20160624_SSLS1014_C.JPG,114,3581,3087,3648,3149,1.0,-1,Juv,1.0
265033,20160624_SSLS1014_C.JPG,114,3650,3081,3730,3139,1.0,-1,Juv,1.0
265034,20160624_SSLS1014_C.JPG,114,3672,3029,3727,3108,1.0,-1,Juv,1.0
265035,20160624_SSLS1014_C.JPG,114,3722,3031,3761,3107,1.0,-1,Juv,1.0
265036,20160624_SSLS1030_C.JPG,115,1091,1599,1203,1674,1.0,-1,Bull,1.0
265037,20160624_SSLS1030_C.JPG,115,1924,811,1950,853,1.0,-1,Pup,1.0
265038,20160624_SSLS1030_C.JPG,115,2099,1250,2206,1347,1.0,-1,Bull,1.0
265039,20160624_SSLS1030_C.JPG,115,2988,2171,3106,2275,1.0,-1,Bull,1.0
265040,20160624_SSLS1030_C.JPG,115,2472,2158,2587,2247,1.0,-1,Bull,1.0
265041,20160624_SSLS1030_C.JPG,115,2807,1497,2899,1646,1.0,-1,Bull,1.0
265042,20160624_SSLS1030_C.JPG,115,2842,1838,2962,1900,1.0,-1,Bull,1.0
265043,20160624_SSLS1030_C.JPG,115,3597,874,3690,1007,1.0,-1,Bull,1.0
265044,20160624_SSLS1030_C.JPG,115,3867,842,3972,952,1.0,-1,Bull,1.0
265045,20160624_SSLS1030_C.JPG,115,3783,1239,3858,1384,1.0,-1,Bull,1.0
265046,20160624_SSLS1030_C.JPG,115,3339,1316,3465,1427,1.0,-1,Bull,1.0
265047,20160624_SSLS1030_C.JPG,115,3811,1486,3919,1602,1.0,-1,Bull,1.0
265048,20160624_SSLS1030_C.JPG,115,3339,2284,3408,2404,1.0,-1,Bull,1.0
265049,20160624_SSLS1030_C.JPG,115,4078,2384,4234,2472,1.0,-1,Bull,1.0
265050,20160624_SSLS1030_C.JPG,115,4224,593,4334,652,1.0,-1,Bull,1.0
265051,20160624_SSLS1030_C.JPG,115,4562,1059,4704,1131,1.0,-1,Bull,1.0
265052,20160624_SSLS1030_C.JPG,115,4303,1656,4426,1735,1.0,-1,Bull,1.0
265053,20160624_SSLS1030_C.JPG,115,4556,1632,4668,1735,1.0,-1,Bull,1.0
265054,20160624_SSLS1030_C.JPG,115,4632,1890,4739,1981,1.0,-1,Bull,1.0
265055,20160624_SSLS1030_C.JPG,115,4988,1840,5132,1906,1.0,-1,Bull,1.0
265056,20160624_SSLS1030_C.JPG,115,4432,2112,4519,2234,1.0,-1,Bull,1.0
265057,20160624_SSLS1030_C.JPG,115,4464,2486,4564,2592,1.0,-1,Bull,1.0
265058,20160624_SSLS1030_C.JPG,115,4258,2529,4375,2607,1.0,-1,Bull,1.0
265059,20160624_SSLS1030_C.JPG,115,4254,2846,4370,2925,1.0,-1,Bull,1.0
265060,20160624_SSLS1030_C.JPG,115,664,1435,747,1531,1.0,-1,SAM,1.0
265061,20160624_SSLS1030_C.JPG,115,528,1470,593,1526,1.0,-1,SAM,1.0
265062,20160624_SSLS1030_C.JPG,115,853,1664,914,1712,1.0,-1,SAM,1.0
265063,20160624_SSLS1030_C.JPG,115,1233,1607,1283,1709,1.0,-1,SAM,1.0
265064,20160624_SSLS1030_C.JPG,115,1744,1797,1854,1872,1.0,-1,SAM,1.0
265065,20160624_SSLS1030_C.JPG,115,3082,2651,3156,2738,1.0,-1,Fem,1.0
265066,20160624_SSLS1030_C.JPG,115,3036,2525,3120,2614,1.0,-1,Fem,1.0
265067,20160624_SSLS1030_C.JPG,115,2280,1446,2385,1529,1.0,-1,Fem,1.0
265068,20160624_SSLS1030_C.JPG,115,3807,635,3880,708,1.0,-1,Fem,1.0
265069,20160624_SSLS1030_C.JPG,115,3890,636,3990,717,1.0,-1,Fem,1.0
265070,20160624_SSLS1030_C.JPG,115,3788,760,3844,796,1.0,-1,Juv,1.0
265071,20160624_SSLS1030_C.JPG,115,3633,729,3739,796,1.0,-1,Fem,1.0
265072,20160624_SSLS1030_C.JPG,115,3732,875,3804,957,1.0,-1,Fem,1.0
265073,20160624_SSLS1030_C.JPG,115,3743,832,3789,866,1.0,-1,Pup,1.0
265074,20160624_SSLS1030_C.JPG,115,3808,824,3843,868,1.0,-1,Pup,1.0
265075,20160624_SSLS1030_C.JPG,115,3876,761,3952,867,1.0,-1,Fem,1.0
265076,20160624_SSLS1030_C.JPG,115,3961,774,4014,871,1.0,-1,Fem,1.0
265077,20160624_SSLS1030_C.JPG,115,3982,845,4079,923,1.0,-1,Fem,1.0
265078,20160624_SSLS1030_C.JPG,115,4022,856,4081,959,1.0,-1,Fem,1.0
265079,20160624_SSLS1030_C.JPG,115,3976,870,4044,973,1.0,-1,Fem,1.0
265080,20160624_SSLS1030_C.JPG,115,3968,937,4018,1011,1.0,-1,Juv,1.0
265081,20160624_SSLS1030_C.JPG,115,4066,999,4112,1033,1.0,-1,Pup,1.0
265082,20160624_SSLS1030_C.JPG,115,4056,1017,4161,1057,1.0,-1,Fem,1.0
265083,20160624_SSLS1030_C.JPG,115,4031,1052,4125,1099,1.0,-1,Fem,1.0
265084,20160624_SSLS1030_C.JPG,115,3897,1015,3972,1089,1.0,-1,Fem,1.0
265085,20160624_SSLS1030_C.JPG,115,3882,996,3911,1035,1.0,-1,Pup,1.0
265086,20160624_SSLS1030_C.JPG,115,3873,1089,3915,1130,1.0,-1,Pup,1.0
265087,20160624_SSLS1030_C.JPG,115,3616,1145,3703,1222,1.0,-1,Fem,1.0
265088,20160624_SSLS1030_C.JPG,115,3844,1174,3913,1262,1.0,-1,Fem,1.0
265089,20160624_SSLS1030_C.JPG,115,4012,1123,4092,1181,1.0,-1,Fem,1.0
265090,20160624_SSLS1030_C.JPG,115,4082,1122,4115,1152,1.0,-1,Pup,1.0
265091,20160624_SSLS1030_C.JPG,115,4019,1216,4143,1267,1.0,-1,Fem,1.0
265092,20160624_SSLS1030_C.JPG,115,3911,1250,4023,1294,1.0,-1,Fem,1.0
265093,20160624_SSLS1030_C.JPG,115,3917,1278,3978,1379,1.0,-1,Fem,1.0
265094,20160624_SSLS1030_C.JPG,115,3973,1345,3999,1377,1.0,-1,Pup,1.0
265095,20160624_SSLS1030_C.JPG,115,4059,1331,4087,1382,1.0,-1,Pup,1.0
265096,20160624_SSLS1030_C.JPG,115,4057,1438,4132,1525,1.0,-1,Fem,1.0
265097,20160624_SSLS1030_C.JPG,115,4045,1494,4099,1587,1.0,-1,Fem,1.0
265098,20160624_SSLS1030_C.JPG,115,4016,1600,4083,1689,1.0,-1,Fem,1.0
265099,20160624_SSLS1030_C.JPG,115,3943,1700,4011,1778,1.0,-1,Fem,1.0
265100,20160624_SSLS1030_C.JPG,115,3948,1768,4044,1848,1.0,-1,Fem,1.0
265101,20160624_SSLS1030_C.JPG,115,4066,1723,4140,1819,1.0,-1,Fem,1.0
265102,20160624_SSLS1030_C.JPG,115,4102,1660,4147,1753,1.0,-1,Fem,1.0
265103,20160624_SSLS1030_C.JPG,115,4073,1878,4149,1965,1.0,-1,Fem,1.0
265104,20160624_SSLS1030_C.JPG,115,3799,1768,3822,1813,1.0,-1,Pup,1.0
265105,20160624_SSLS1030_C.JPG,115,3561,1760,3652,1855,1.0,-1,Fem,1.0
265106,20160624_SSLS1030_C.JPG,115,3780,1930,3826,2027,1.0,-1,Fem,1.0
265107,20160624_SSLS1030_C.JPG,115,3366,2736,3392,2774,1.0,-1,Pup,1.0
265108,20160624_SSLS1030_C.JPG,115,3192,2528,3292,2608,1.0,-1,Fem,1.0
265109,20160624_SSLS1030_C.JPG,115,3433,2531,3516,2626,1.0,-1,Fem,1.0
265110,20160624_SSLS1030_C.JPG,115,3591,2636,3622,2670,1.0,-1,Pup,1.0
265111,20160624_SSLS1030_C.JPG,115,3466,2690,3588,2757,1.0,-1,Fem,1.0
265112,20160624_SSLS1030_C.JPG,115,3326,2801,3442,2851,1.0,-1,Fem,1.0
265113,20160624_SSLS1030_C.JPG,115,3161,2917,3209,2942,1.0,-1,Pup,1.0
265114,20160624_SSLS1030_C.JPG,115,4118,592,4158,696,1.0,-1,Fem,1.0
265115,20160624_SSLS1030_C.JPG,115,4145,650,4196,756,1.0,-1,Fem,1.0
265116,20160624_SSLS1030_C.JPG,115,4194,660,4295,713,1.0,-1,Fem,1.0
265117,20160624_SSLS1030_C.JPG,115,4155,844,4246,910,1.0,-1,Fem,1.0
265118,20160624_SSLS1030_C.JPG,115,4130,877,4212,960,1.0,-1,Fem,1.0
265119,20160624_SSLS1030_C.JPG,115,4136,1063,4211,1098,1.0,-1,Fem,1.0
265120,20160624_SSLS1030_C.JPG,115,4205,1023,4258,1098,1.0,-1,Fem,1.0
265121,20160624_SSLS1030_C.JPG,115,4168,1101,4253,1152,1.0,-1,Fem,1.0
265122,20160624_SSLS1030_C.JPG,115,4219,1208,4328,1263,1.0,-1,Fem,1.0
265123,20160624_SSLS1030_C.JPG,115,4419,1113,4447,1157,1.0,-1,Pup,1.0
265124,20160624_SSLS1030_C.JPG,115,4349,1133,4393,1234,1.0,-1,Fem,1.0
265125,20160624_SSLS1030_C.JPG,115,4400,1184,4439,1210,1.0,-1,Pup,1.0
265126,20160624_SSLS1030_C.JPG,115,4288,841,4358,903,1.0,-1,Fem,1.0
265127,20160624_SSLS1030_C.JPG,115,4340,1248,4471,1308,1.0,-1,Fem,1.0
265128,20160624_SSLS1030_C.JPG,115,4311,1235,4368,1314,1.0,-1,Fem,1.0
265129,20160624_SSLS1030_C.JPG,115,4128,1257,4224,1321,1.0,-1,Fem,1.0
265130,20160624_SSLS1030_C.JPG,115,4157,1335,4240,1387,1.0,-1,Fem,1.0
265131,20160624_SSLS1030_C.JPG,115,4218,1373,4291,1466,1.0,-1,Fem,1.0
265132,20160624_SSLS1030_C.JPG,115,4280,1342,4354,1435,1.0,-1,Fem,1.0
265133,20160624_SSLS1030_C.JPG,115,4379,1327,4442,1422,1.0,-1,Fem,1.0
265134,20160624_SSLS1030_C.JPG,115,4329,1314,4419,1365,1.0,-1,Fem,1.0
265135,20160624_SSLS1030_C.JPG,115,4439,1296,4504,1392,1.0,-1,Fem,1.0
265136,20160624_SSLS1030_C.JPG,115,4230,1462,4314,1526,1.0,-1,Fem,1.0
265137,20160624_SSLS1030_C.JPG,115,4112,1510,4208,1562,1.0,-1,Fem,1.0
265138,20160624_SSLS1030_C.JPG,115,4135,1638,4253,1688,1.0,-1,Fem,1.0
265139,20160624_SSLS1030_C.JPG,115,4133,1699,4196,1814,1.0,-1,Fem,1.0
265140,20160624_SSLS1030_C.JPG,115,4191,1588,4295,1647,1.0,-1,Fem,1.0
265141,20160624_SSLS1030_C.JPG,115,4279,1581,4348,1638,1.0,-1,Fem,1.0
265142,20160624_SSLS1030_C.JPG,115,4345,1572,4376,1613,1.0,-1,Pup,1.0
265143,20160624_SSLS1030_C.JPG,115,4489,1518,4561,1606,1.0,-1,Fem,1.0
265144,20160624_SSLS1030_C.JPG,115,4492,1441,4571,1514,1.0,-1,Fem,1.0
265145,20160624_SSLS1030_C.JPG,115,4556,1563,4677,1622,1.0,-1,Fem,1.0
265146,20160624_SSLS1030_C.JPG,115,4495,1726,4611,1792,1.0,-1,Fem,1.0
265147,20160624_SSLS1030_C.JPG,115,4432,1680,4526,1728,1.0,-1,Fem,1.0
265148,20160624_SSLS1030_C.JPG,115,4209,1836,4277,1900,1.0,-1,Fem,1.0
265149,20160624_SSLS1030_C.JPG,115,4222,1749,4293,1829,1.0,-1,Fem,1.0
265150,20160624_SSLS1030_C.JPG,115,4157,1860,4254,1980,1.0,-1,Fem,1.0
265151,20160624_SSLS1030_C.JPG,115,4263,1867,4352,1939,1.0,-1,Fem,1.0
265152,20160624_SSLS1030_C.JPG,115,4423,1832,4459,1868,1.0,-1,Pup,1.0
265153,20160624_SSLS1030_C.JPG,115,4394,1781,4506,1827,1.0,-1,Fem,1.0
265154,20160624_SSLS1030_C.JPG,115,4483,1812,4561,1892,1.0,-1,Fem,1.0
265155,20160624_SSLS1030_C.JPG,115,4425,1885,4514,1959,1.0,-1,Fem,1.0
265156,20160624_SSLS1030_C.JPG,115,4487,1935,4583,1991,1.0,-1,Fem,1.0
265157,20160624_SSLS1030_C.JPG,115,4431,1965,4512,2054,1.0,-1,Fem,1.0
265158,20160624_SSLS1030_C.JPG,115,4370,1951,4394,1992,1.0,-1,Pup,1.0
265159,20160624_SSLS1030_C.JPG,115,4514,2037,4632,2098,1.0,-1,Fem,1.0
265160,20160624_SSLS1030_C.JPG,115,4624,2061,4729,2115,1.0,-1,Fem,1.0
265161,20160624_SSLS1030_C.JPG,115,4803,2118,4881,2172,1.0,-1,Fem,1.0
265162,20160624_SSLS1030_C.JPG,115,4729,2213,4805,2296,1.0,-1,Fem,1.0
265163,20160624_SSLS1030_C.JPG,115,4531,2603,4606,2699,1.0,-1,Fem,1.0
265164,20160624_SSLS1030_C.JPG,115,4782,2432,4855,2495,1.0,-1,Fem,1.0
265165,20160624_SSLS1030_C.JPG,115,5109,2141,5197,2209,1.0,-1,Fem,1.0
265166,20160624_SSLS1030_C.JPG,115,3817,1190,3866,1244,1.0,-1,Juv,1.0
265167,20160624_SSLS1030_C.JPG,115,3658,1047,3734,1086,1.0,-1,Juv,1.0
265168,20160624_SSLS1030_C.JPG,115,4075,863,4121,950,1.0,-1,Juv,1.0
265169,20160624_SSLS1030_C.JPG,115,4004,948,4061,1058,1.0,-1,Fem,1.0
265170,20160624_SSLS1030_C.JPG,115,3927,633,3979,698,1.0,-1,Juv,1.0
265171,20160624_SSLS1030_C.JPG,115,3764,734,3860,804,1.0,-1,Fem,1.0
265172,20160624_SSLS1030_C.JPG,115,4024,1568,4063,1621,1.0,-1,Juv,1.0
265173,20160624_SSLS1030_C.JPG,115,4131,823,4192,858,1.0,-1,Juv,1.0
265174,20160624_SSLS1030_C.JPG,115,4168,972,4232,1015,1.0,-1,Juv,1.0
265175,20160624_SSLS1030_C.JPG,115,4843,1313,4896,1369,1.0,-1,Juv,1.0
265176,20160624_SSLS1030_C.JPG,115,4339,1386,4401,1447,1.0,-1,Juv,1.0
265177,20160624_SSLS1030_C.JPG,115,4145,1408,4207,1458,1.0,-1,Juv,1.0
265178,20160624_SSLS1030_C.JPG,115,4425,1682,4465,1760,1.0,-1,Juv,1.0
265179,20160624_SSLS1030_C.JPG,115,4593,1838,4678,1888,1.0,-1,Juv,1.0
265180,20160624_SSLS1030_C.JPG,115,4396,1971,4428,2039,1.0,-1,Juv,1.0
265181,20160624_SSLS1030_C.JPG,115,4476,1976,4537,2051,1.0,-1,Juv,1.0
265182,20160624_SSLS1030_C.JPG,115,5217,2611,5281,2673,1.0,-1,Juv,1.0
265183,20160624_SSLS1030_C.JPG,115,5118,2091,5185,2152,1.0,-1,Juv,1.0
265184,20160624_SSLS1030_C.JPG,115,1870,730,1934,891,1.0,-1,Bull,1.0
265185,20160624_SSLS1030_C.JPG,115,3148,2606,3176,2653,1.0,-1,Pup,1.0
265186,20160624_SSLS1030_C.JPG,115,3128,2737,3154,2767,1.0,-1,Pup,1.0
265187,20160624_SSLS1030_C.JPG,115,3054,2763,3094,2785,1.0,-1,Pup,1.0
265188,20160624_SSLS1030_C.JPG,115,2302,1443,2349,1477,1.0,-1,Pup,1.0
265189,20160624_SSLS1030_C.JPG,115,3694,638,3743,665,1.0,-1,Pup,1.0
265190,20160624_SSLS1030_C.JPG,115,3795,664,3832,710,1.0,-1,Pup,1.0
265191,20160624_SSLS1030_C.JPG,115,3786,712,3825,740,1.0,-1,Pup,1.0
265192,20160624_SSLS1030_C.JPG,115,3589,775,3626,804,1.0,-1,Pup,1.0
265193,20160624_SSLS1030_C.JPG,115,3720,795,3814,865,1.0,-1,Fem,1.0
265194,20160624_SSLS1030_C.JPG,115,3800,801,3882,882,1.0,-1,Fem,1.0
265195,20160624_SSLS1030_C.JPG,115,3758,876,3797,915,1.0,-1,Pup,1.0
265196,20160624_SSLS1030_C.JPG,115,3913,803,3949,850,1.0,-1,Pup,1.0
265197,20160624_SSLS1030_C.JPG,115,3950,798,3973,847,1.0,-1,Pup,1.0
